transacao1,transacao2,anomaly_score,anomaly,status
-13.841995598795355,-5.719623031701245,0.03,0,normal
-13.981643694218626,-7.366618516379017,0.02,0,normal
1.71248353377757,-17.46523298327623,0.04,0,normal
31.916036665492765,-18.77827115576385,0.01,0,normal
2.836559216145252,4.600070255443363,0.08,0,normal
-12.220777280158984,-14.94484737595638,0.02,0,normal
16.945077198364487,9.212994732302626,0.08,0,normal
-32.780367089098746,12.301275468204416,0.03,0,normal
-14.205253879839702,28.276539592717377,0.06,0,normal
4.121113357940997,6.202099593463002,0.08,0,normal
-3.168119348547532,11.278803033925367,0.08,0,normal
12.697291114927411,-1.840938758696682,0.07,0,normal
7.260402443548386,7.192424918455103,0.08,0,normal
-20.225149767375683,13.887354274130017,0.05,0,normal
-15.440133265303892,-38.81150308729581,-0.04,1,normal
22.50995200830444,-31.842153898658918,-0.03,1,normal
15.705838254458977,24.061140950112936,0.07,0,normal
-12.545611765261242,-7.390949579875775,0.03,0,normal
18.470423769555964,-19.42673240890487,0.02,0,normal
-23.983095884370503,48.29175610384268,0.03,0,normal
6.587257324797101,17.332892145288,0.08,0,normal
-5.613575689599866,-17.551483543112976,0.03,0,normal
12.00177601905401,0.5920943236566836,0.07,0,normal
-3.405365505942308,-23.0741978344026,0.03,0,normal
-37.55595046403682,-21.502445168043632,-0.03,1,normal
-10.009540411527391,7.404991436647683,0.07,0,normal
30.135522420151784,2.5464626072301604,0.05,0,normal
59.01875552961431,13.661966309660398,-0.0,1,normal
-3.659658537430068,-9.91271117593369,0.04,0,normal
26.170122036686912,-0.8459696180266761,0.05,0,normal
9.720891450697568,-12.063238782007774,0.04,0,normal
15.859396331711604,6.522622703642488,0.08,0,normal
6.475065442080952,-29.19460688507197,0.0,0,normal
-1.1003192946336044,-13.5733356110776,0.04,0,normal
-6.400978629563965,-38.62686834335257,-0.03,1,normal
14.437645624416124,-28.159386391763668,-0.0,1,normal
11.070892003010622,11.21385468163721,0.08,0,normal
-9.705532976293837,41.183727226235646,0.07,0,normal
4.314509940303867,-29.38497430889283,0.0,0,normal
-26.01919228180649,-8.516349411663242,-0.0,1,normal
-44.04988251851098,-13.064465177484797,-0.04,1,normal
-27.93422260945508,-3.7251253866138887,0.01,0,normal
21.930710076434977,-9.506407565780176,0.04,0,normal
-2.553902559629732,-11.852498713237985,0.04,0,normal
8.948515266073686,10.535752791936916,0.08,0,normal
10.08273420147166,8.701421150682163,0.09,0,normal
30.245459951936382,12.60952567769296,0.06,0,normal
-28.794673508449403,-10.43752524988937,-0.01,1,normal
-13.94309700182118,-19.59193009552992,0.01,0,normal
-3.654061766867188,27.888952867235496,0.08,0,normal
-15.098423188274662,-8.315791443500615,0.02,0,normal
45.97175895666445,-19.638858633860256,-0.02,1,normal
-15.831287153803029,18.63252434549707,0.06,0,normal
6.270556150947848,6.165173236054593,0.08,0,normal
-17.54126703344124,15.440331629922344,0.06,0,normal
-24.077526471128365,33.28899880538362,0.04,0,normal
-30.323423417390728,-28.44851294728717,-0.04,1,normal
13.593906520027543,2.5141897422973,0.08,0,normal
14.14966451957952,9.996647556039916,0.08,0,normal
19.01440599611605,29.683594655499668,0.06,0,normal
-20.099369682462363,-34.96038288896751,-0.05,1,normal
3.750273497555922,-9.33539309514994,0.05,0,normal
44.609424921099816,8.640512024980179,0.02,0,normal
-22.511739898385805,-3.724923531230523,0.02,0,normal
12.065482360731137,-4.223969077732957,0.06,0,normal
30.11479454895186,9.648308567192608,0.06,0,normal
-8.98537588764816,5.966584982858951,0.07,0,normal
-11.245170926085216,11.63895005732873,0.07,0,normal
18.672472520650174,15.88960683016698,0.08,0,normal
7.806938678016936,-8.504602653094471,0.05,0,normal
19.637180555339,23.703962252804928,0.06,0,normal
-0.24632157797997,-22.422674394683348,0.03,0,normal
0.9248901685827592,19.554392314815853,0.08,0,normal
41.50651362063915,-11.559839170411326,-0.01,1,normal
-24.624382079989648,-25.31968608104745,-0.02,1,normal
-0.3274009236881968,13.267621186695278,0.08,0,normal
-9.531941376929238,-16.24963832950029,0.03,0,normal
-13.701989614504608,17.305771183695473,0.07,0,normal
14.667776999593872,-0.5992676449501815,0.07,0,normal
7.300671120887831,12.773492496074836,0.09,0,normal
15.761005217658928,17.100717294279725,0.08,0,normal
6.9608218766206695,21.21976830695331,0.08,0,normal
0.6151572109301446,7.332693406368225,0.08,0,normal
-17.673274776667206,19.71797053345284,0.06,0,normal
22.91855512471102,19.711142703856584,0.06,0,normal
7.414290900878885,-18.06711617615272,0.04,0,normal
-6.576024413883745,-8.79567050996229,0.04,0,normal
-19.51307992215493,20.214679001417974,0.05,0,normal
11.47307904707186,-32.87835816586237,-0.02,1,normal
11.99667287231102,30.3964546663954,0.08,0,normal
-2.043478812426226,9.19872107446556,0.08,0,normal
-3.595041612548592,-4.436642403723247,0.05,0,normal
-51.82746795420391,9.821607368071238,-0.0,1,normal
9.58623187131196,8.055945608564105,0.08,0,normal
4.540365404572752,-10.514860383282317,0.05,0,normal
-16.760439201016563,3.003540047813835,0.05,0,normal
-12.554565480016278,15.81997648556502,0.07,0,normal
27.095314667470102,-0.1656402448219394,0.05,0,normal
-4.819694174445807,-7.986945261672861,0.04,0,normal
-3.918619069768679,30.516722393444752,0.08,0,normal
-16.057553137424765,-4.940929252445059,0.03,0,normal
13.206956244418055,-31.620068635618903,-0.02,1,normal
-13.868519524974175,23.00318625742491,0.06,0,normal
-0.6775068151728846,5.059342523019748,0.08,0,normal
-17.488271188251453,-18.365526856386182,0.01,0,normal
27.78440865769053,-46.80135482183832,-0.07,1,normal
-6.958629794290591,12.63484444817914,0.08,0,normal
-36.952037321200336,-26.61732464125956,-0.04,1,normal
46.55809850162599,22.736430377904878,0.0,0,normal
23.842043370934537,15.731131534097464,0.07,0,normal
-10.295867288314495,-13.850529394731916,0.03,0,normal
-4.767092961420788,-20.232325051484715,0.03,0,normal
-48.32629242220594,20.294302040832413,0.01,0,normal
-21.02522926544674,8.062726260947436,0.04,0,normal
-7.438301940587265,-27.044520814806837,0.0,0,normal
10.679705588834947,0.854762139133278,0.08,0,normal
18.98158113820885,-14.7818647655053,0.03,0,normal
-12.950198283607897,-2.89965430361582,0.04,0,normal
-0.8043994721383019,20.62343066753272,0.08,0,normal
0.2145693459418807,25.144589745184327,0.07,0,normal
-2.9158940531476,17.774904052318085,0.08,0,normal
22.298038388108207,41.13253624441542,0.06,0,normal
-23.173778810600098,26.47792319264005,0.04,0,normal
-11.13190397860203,-6.776577185533182,0.04,0,normal
-5.921042288264178,-5.566741990993183,0.05,0,normal
24.10915362682673,-2.4664304612450847,0.06,0,normal
-9.76142551469878,33.394288885422874,0.08,0,normal
-8.438971502180268,-5.882898716786271,0.04,0,normal
1.4960973604529062,-10.063153024904762,0.05,0,normal
-37.90638832747936,17.235990954039014,0.02,0,normal
2.6363468192993817,-7.989139804462898,0.05,0,normal
-9.76623944277525,28.20939804917395,0.07,0,normal
26.935520856633307,-22.169064074537257,0.01,0,normal
10.68040811061677,-12.54776241526848,0.04,0,normal
-4.127357577216552,16.82791253452991,0.09,0,normal
28.358713656874254,30.17234185902904,0.05,0,normal
31.93188702175549,18.1260225766518,0.05,0,normal
-14.700283405374266,-11.497084899091162,0.01,0,normal
0.8419072736628728,11.832394723061435,0.08,0,normal
22.046485851769862,2.378761806057477,0.06,0,normal
-9.634790517110684,13.43990795831708,0.08,0,normal
19.62419124432196,-2.897589153503177,0.06,0,normal
-25.12892688536388,-19.998705706598543,-0.0,1,normal
2.4553866763755265,11.83821668373682,0.08,0,normal
3.493552257389099,-9.404208258979756,0.05,0,normal
7.216419162995535,2.197797323515138,0.08,0,normal
-19.95566508243366,-1.834230389669817,0.02,0,normal
-1.6584572262039423,-20.817140253472715,0.04,0,normal
6.790521695789904,-14.22056756652266,0.04,0,normal
-40.90837422240348,8.863211911037947,0.01,0,normal
-36.79316629571319,-22.979707890796416,-0.03,1,normal
4.658427842054661,-0.327224562259512,0.08,0,normal
6.63984750565933,25.49864161607661,0.07,0,normal
4.49510972023764,-13.812798198936502,0.04,0,normal
39.489085354231634,-24.90419542605782,-0.01,1,normal
-1.4179477548521864,-4.715545908781885,0.06,0,normal
4.854667744089241,-13.680042819142994,0.04,0,normal
22.374836329909343,-16.055358009510787,0.03,0,normal
9.355874179458954,3.5534056296467846,0.08,0,normal
32.50919933195539,-3.1410072674742406,0.03,0,normal
0.4716923557706298,28.47052201973685,0.08,0,normal
30.69187835841545,-19.86686406220345,0.01,0,normal
-0.5065802387227071,0.5585035758428262,0.07,0,normal
11.142590540551724,16.51431548151294,0.09,0,normal
-16.68132078996706,-11.063728560524329,0.01,0,normal
-12.66355817838502,24.068143403428177,0.06,0,normal
-7.813645896518002,18.498277479205512,0.08,0,normal
14.794057166525318,0.8039504883048163,0.07,0,normal
0.5650418561804746,-18.02042115310502,0.04,0,normal
6.137741175708781,10.011021688634944,0.08,0,normal
-19.150374615035005,-23.7624217058489,-0.01,1,normal
-12.617804726308805,-5.14055261873438,0.03,0,normal
8.180085759003713,11.755850046879557,0.08,0,normal
8.958918963668431,-2.2022139417947324,0.07,0,normal
24.817129708087226,-11.033127980840726,0.03,0,normal
-25.64099457625432,12.794334554600333,0.04,0,normal
24.030890029172003,-15.820417569311772,0.03,0,normal
26.27797593615679,5.202933653605587,0.06,0,normal
-34.92368696214621,7.441131092141337,0.02,0,normal
17.468342371924642,17.781348079002388,0.08,0,normal
9.430152371807552,2.553281617179594,0.08,0,normal
3.465685930330586,-3.218627487565413,0.07,0,normal
55.28611041879228,-28.99477311063548,-0.07,1,normal
-19.391613293845165,10.20146819583448,0.05,0,normal
-3.0572590125629784,-27.19745805435762,0.01,0,normal
-8.359679354436288,46.761506928303184,0.07,0,normal
-17.681941061472454,-17.749430370885765,0.01,0,normal
-9.150660659587114,-11.575142696672442,0.03,0,normal
-1.173072844509098,-18.33787651778365,0.04,0,normal
-7.93776716797298,8.845193042504246,0.08,0,normal
-19.041226001802315,13.210002399050207,0.05,0,normal
-24.138633248438683,28.19669585368859,0.04,0,normal
-24.73857729042325,40.89171360338306,0.05,0,normal
18.35814741066876,17.025527030115157,0.08,0,normal
-27.932549717814013,29.277137377652338,0.04,0,normal
-8.276901653500227,5.893055282719207,0.07,0,normal
7.189996539391399,-15.674552063170765,0.04,0,normal
-12.411470690115866,20.35462371943437,0.07,0,normal
3.839325755427829,31.04078480617786,0.08,0,normal
4.846710799691419,-11.715934057904542,0.04,0,normal
-21.942409963560507,-1.883659627415224,0.02,0,normal
-8.440269818242525,29.23687250954494,0.07,0,normal
-36.55486328726524,3.382630981716611,0.01,0,normal
-31.830148540906265,4.27097523755134,0.02,0,normal
8.612005854930967,6.818489164615322,0.08,0,normal
9.529139259529142,-42.878769409050605,-0.05,1,normal
-4.621308518601623,13.853271859800165,0.09,0,normal
-10.483799053523814,10.7343969950735,0.07,0,normal
-3.900128273957256,21.22206229595781,0.08,0,normal
3.915084963629623,4.111395099311671,0.08,0,normal
-4.647849311749972,2.422612578216635,0.08,0,normal
-0.2148205218341256,16.32881114827112,0.08,0,normal
-10.728944736114869,-7.613055526742539,0.03,0,normal
1.9517159831308173,-7.353080927370667,0.05,0,normal
37.129945991101394,-4.1434787997899445,0.03,0,normal
14.92627671237704,27.14076848297736,0.07,0,normal
27.772830008034507,-0.8504570047100641,0.05,0,normal
-15.04080024060249,12.255971722480414,0.06,0,normal
-20.826567237289893,-0.0493455752247767,0.03,0,normal
2.960693457180828,15.778140546559683,0.08,0,normal
-1.9178904258326168,23.04261669354938,0.08,0,normal
15.691725101362522,40.01155183005969,0.07,0,normal
-53.26240737384176,-19.735968683183312,-0.05,1,normal
-19.502257184862827,-1.1423073017861975,0.03,0,normal
0.5986687579815073,-12.69609092332004,0.04,0,normal
-25.149535451277224,-22.79700757913686,-0.01,1,normal
-1.89616120497254,-13.579219010511212,0.04,0,normal
43.76880173697779,-23.99146537524735,-0.02,1,normal
-11.12703825001651,-8.257596194981572,0.03,0,normal
13.27785305479768,4.198077627546822,0.08,0,normal
2.9186754963321797,-13.716149411757224,0.04,0,normal
1.7876051815593472,14.856815899153077,0.09,0,normal
-18.05819027000202,-2.625040535513559,0.04,0,normal
-42.55922300151597,-35.586161275155604,-0.07,1,normal
22.307773137430097,-0.3037476620575943,0.06,0,normal
20.094316959484253,8.139975723198106,0.07,0,normal
3.2585718122366183,-5.5693116954501125,0.05,0,normal
11.44834692862247,-11.072511712455196,0.05,0,normal
-22.105712659704263,-27.60148939833348,-0.03,1,normal
15.458518960781063,5.818717036721191,0.08,0,normal
-18.68300756931204,-6.6764648702860585,0.01,0,normal
-5.917119482968023,20.411365019167707,0.08,0,normal
-24.198999908503573,1.43935204617162,0.03,0,normal
-25.426413783829453,40.86033220702964,0.04,0,normal
-5.076993888967023,30.429358667430414,0.08,0,normal
5.950668732947201,34.49565151943809,0.08,0,normal
29.714934656500255,-11.382575159580217,0.02,0,normal
19.36837946161442,-1.733058119786301,0.06,0,normal
-37.06978454977656,4.6362801035182,0.01,0,normal
46.02682337132532,1.4956865901422565,0.01,0,normal
-3.253389648340005,-21.761866584781167,0.03,0,normal
10.352108465346692,19.05048990245666,0.09,0,normal
-13.245836796317423,43.093364123555645,0.07,0,normal
-44.139018238329655,-5.354749476186851,-0.03,1,normal
-41.91086066890741,31.86419137886486,0.01,0,normal
34.26282302764649,-22.70790002031554,0.0,0,normal
-7.848629356598034,22.645624681054716,0.08,0,normal
-20.91356615161112,3.369489127473824,0.04,0,normal
9.454872348444884,-30.09637716430315,-0.01,1,normal
-12.35847053729116,7.367800496682616,0.06,0,normal
3.143726348303052,-20.614257525185945,0.03,0,normal
-58.381871883713984,-1.1038062191034848,-0.03,1,normal
4.660445623600422,22.725491855771107,0.08,0,normal
2.12083598457356,-21.01193692771892,0.03,0,normal
1.3201773629354538,5.463887021934716,0.08,0,normal
11.517530643224854,-3.9025783895905626,0.06,0,normal
18.619233187525776,-15.312989201654725,0.03,0,normal
-11.162110062854865,7.208377730484092,0.07,0,normal
37.06237947444756,-11.638049991563635,0.01,0,normal
-2.474752712871576,2.266822362392498,0.08,0,normal
-23.94298616244785,2.120051929125749,0.03,0,normal
29.065134561366836,-10.240561599574416,0.03,0,normal
54.55242949215149,15.086257323066942,0.0,0,normal
26.111602533215176,-19.9978906606856,0.02,0,normal
-37.68281838053986,25.847250203897065,0.01,0,normal
-4.248610529517197,-3.170601517781199,0.06,0,normal
9.49297934442085,17.60372758945609,0.09,0,normal
2.076982164898384,-8.707002897565904,0.05,0,normal
33.7025255541674,0.863778025826773,0.04,0,normal
-1.2652881089650283,27.168491567939604,0.08,0,normal
-23.83458043070337,-6.945283041673161,0.0,0,normal
7.519341603532164,-29.318127966529968,0.0,0,normal
40.764242434589626,-10.017037895988492,0.01,0,normal
12.223518941771834,14.327647125283056,0.09,0,normal
-28.43774917365452,-23.679853963338413,-0.02,1,normal
-15.844175425799866,-40.07490664268097,-0.05,1,normal
3.289753061431933,16.181277657463834,0.08,0,normal
-15.500502873830284,39.77301797958531,0.06,0,normal
-10.00021028944122,-9.863522981825598,0.04,0,normal
11.957968798483662,17.800249570841554,0.09,0,normal
-10.53223137750331,19.2936456274674,0.08,0,normal
11.74118491583872,8.317166171846942,0.09,0,normal
29.225550693906648,10.702778892643645,0.06,0,normal
-16.464048642720982,-3.9555890613922577,0.03,0,normal
18.585956950310745,-12.11120449085136,0.03,0,normal
-8.6957305051255,-7.844441532755998,0.04,0,normal
41.28332906220087,-2.743114527687217,0.01,0,normal
-13.940837625727006,3.686835796563162,0.05,0,normal
8.806202543241389,-36.72398258709006,-0.03,1,normal
0.9584726136710776,-15.412695960890186,0.04,0,normal
-34.73977932714237,-4.486077760170312,-0.01,1,normal
1.0611479792475311,20.91766719631364,0.08,0,normal
-32.99272727582368,40.10661951036753,0.03,0,normal
-5.728399982660108,2.5847563838869645,0.08,0,normal
8.128827406114388,-0.4587872296445872,0.08,0,normal
15.103183900428755,-14.792803321092778,0.03,0,normal
-41.28152670882076,-6.117927840397176,-0.03,1,normal
15.779033913083094,23.09456101746752,0.07,0,normal
0.0285484332528805,-13.332623939107444,0.04,0,normal
11.738259890722231,-16.49704367461996,0.04,0,normal
16.873248836408234,31.31584683010425,0.07,0,normal
-25.48958084391146,37.90089233310513,0.04,0,normal
-2.781631206358359,14.215281270289598,0.09,0,normal
-14.40290895658929,6.962415063886479,0.06,0,normal
-3.69834110078982,-19.39605952229704,0.03,0,normal
-6.426736111321589,12.842679042122343,0.08,0,normal
-45.08928346230133,13.125937499966348,0.01,0,normal
39.6856155302351,-19.894540814979575,-0.01,1,normal
1.820074997211509,38.14448126832984,0.08,0,normal
4.578756818273845,-21.638219069354108,0.04,0,normal
-20.35465718037901,20.96623471945213,0.05,0,normal
-3.292220412355949,19.372409765997595,0.08,0,normal
8.931663792243661,-26.5774432291551,0.01,0,normal
-26.250389871183508,-13.878668596175704,-0.01,1,normal
-21.55211959685404,-7.071840689851573,0.01,0,normal
-9.51515240720742,20.49841748216261,0.08,0,normal
-23.96204087601529,6.304283337917037,0.04,0,normal
7.37272290730345,13.73146569416228,0.09,0,normal
-32.29500454972558,-4.377520571600446,0.0,0,normal
-14.727158461400968,15.8617026200041,0.06,0,normal
56.03614983698989,-9.145816930208698,-0.03,1,normal
20.704330153252236,7.426927190585008,0.07,0,normal
21.50619269692223,19.96357482148746,0.07,0,normal
19.10572239255217,4.705087235513563,0.07,0,normal
14.049509643527363,-1.9717027030804568,0.07,0,normal
-52.93776229851361,-0.4755549002889142,-0.02,1,normal
-3.916397012909423,-0.2050769018210347,0.07,0,normal
16.721474358900164,-18.46557972761871,0.03,0,normal
11.403489208363617,-4.749946238480687,0.06,0,normal
-10.234468542734357,4.516594559419313,0.07,0,normal
-23.798919922588677,-15.455323811340389,-0.0,1,normal
-6.23504978573184,-26.09078378857088,0.01,0,normal
22.625520732543237,23.75964675501013,0.06,0,normal
-4.229564490684325,-16.245782551971605,0.04,0,normal
23.7134540793078,8.02136248863286,0.07,0,normal
-21.52194344647109,-26.116641639786124,-0.03,1,normal
-2.710121221567257,-35.998591618864175,-0.03,1,normal
-7.2342520220556015,16.579163571574746,0.08,0,normal
-4.304365768316368,-0.5223242575927394,0.07,0,normal
24.418991845306834,-24.97352330674452,0.01,0,normal
-1.9613086477758888,2.2016004279590984,0.08,0,normal
-4.7491414739956985,10.82187160491696,0.08,0,normal
8.5902992491183,8.527730157905008,0.09,0,normal
-8.050249739288898,-9.206587461497456,0.04,0,normal
6.354620024202383,28.76383509955781,0.08,0,normal
12.080473856935612,26.76698035140258,0.07,0,normal
-4.828493311635399,0.5172417198220773,0.07,0,normal
14.644131827319562,32.92992542639379,0.07,0,normal
-5.48100403813823,-5.3702183583649,0.05,0,normal
15.03505673869478,17.86340987308406,0.08,0,normal
-14.60432556580821,-19.49127732331298,0.01,0,normal
17.526591910353616,25.80896661473901,0.06,0,normal
10.69701141481774,23.702275251954138,0.08,0,normal
-0.9770884996251716,13.33329983965506,0.09,0,normal
-18.7487587855867,-21.56593662492054,-0.0,1,normal
-9.146543304022115,2.619518444420022,0.07,0,normal
-4.768165122650009,31.0406644902774,0.08,0,normal
7.026503048303205,-17.549384167869835,0.04,0,normal
-12.908832727741942,29.52983263712591,0.07,0,normal
16.58905588165558,0.3405035780185698,0.06,0,normal
-12.587106014741757,-3.214068109815382,0.04,0,normal
-7.35573754636418,19.73291670455303,0.08,0,normal
-12.637132431292097,-11.691776715343568,0.02,0,normal
-22.90477538540855,-12.863939985941933,-0.01,1,normal
1.674756138276976,5.341455943543534,0.08,0,normal
6.991310252561069,18.675012842035844,0.09,0,normal
2.434092983340045,-1.695516045752437,0.07,0,normal
13.9826528895882,-22.694061777040616,0.02,0,normal
-27.643714153997628,16.53074373984065,0.04,0,normal
3.512251288857203,-1.5253512371559264,0.07,0,normal
-3.452767299546871,-29.44965840409994,-0.0,1,normal
-22.447751572370315,-16.981049428976853,-0.0,1,normal
-1.7197474058896791,4.557590373881806,0.08,0,normal
0.5026899592246102,-2.9353574359483425,0.07,0,normal
27.19526332108439,-16.251702559343187,0.02,0,normal
1.439897434855753,-2.7739115464477653,0.07,0,normal
30.870195616335582,26.36091733986973,0.05,0,normal
-45.125383819078806,-0.3973126681689731,-0.01,1,normal
21.04645574002464,21.713214959048106,0.07,0,normal
-32.53753825246886,14.319024973237635,0.03,0,normal
-0.2909016237157817,0.4416901652993013,0.07,0,normal
-2.5903023683248865,-11.492386199718537,0.04,0,normal
-15.57378110667343,-20.795638845723985,0.01,0,normal
-23.832493041715065,11.810480989331978,0.04,0,normal
-11.830524054129196,-37.86820971471694,-0.03,1,normal
11.420385723802632,-7.0927467833875415,0.05,0,normal
-17.7782742343594,-4.633946495855097,0.03,0,normal
17.04967259872828,-42.65089286929067,-0.06,1,normal
23.36832865589596,13.182335047958112,0.07,0,normal
-10.032484335152528,27.966734725570632,0.07,0,normal
24.735250774949435,-20.52672016634533,0.02,0,normal
-7.629337258445144,-4.0245966724469175,0.05,0,normal
-9.43361449566212,36.99368437399553,0.07,0,normal
15.879273158106583,18.206050444032595,0.08,0,normal
52.90418852335687,-9.410703229696852,-0.02,1,normal
24.4404240673762,-25.467671807937517,0.0,0,normal
-19.97310595797909,22.932438259287057,0.05,0,normal
-8.968967273339805,-4.096256056634368,0.05,0,normal
-26.185636206982057,18.264338628260365,0.04,0,normal
-4.964491771227866,-43.71392793285377,-0.06,1,normal
-7.2353913509989,-1.1965515608186796,0.07,0,normal
4.46689582576896,-8.13911180618515,0.05,0,normal
-15.855396162652369,-17.851777493412676,0.01,0,normal
-3.274412182223064,7.022304089313965,0.08,0,normal
-19.93949579856573,2.8096265605342503,0.03,0,normal
12.061588618004215,-17.23340670718418,0.04,0,normal
8.228692890549617,-13.439932068561156,0.04,0,normal
-21.38436107624045,10.884766745364116,0.05,0,normal
-17.882691448955708,0.1475397589876882,0.04,0,normal
13.117322914532895,-4.285968177054907,0.06,0,normal
-0.6070362242249359,2.674577461203528,0.08,0,normal
-7.875422708293231,-30.54083617439764,-0.01,1,normal
2.389142678183996,-5.162043143903795,0.06,0,normal
-27.47291235910513,-7.901620439047865,-0.0,1,normal
21.115488931086745,11.065246200784989,0.07,0,normal
-5.46204537783554,8.966314397216932,0.08,0,normal
9.943388128954304,-3.092542633997432,0.07,0,normal
-3.084627109052956,-7.288073288556712,0.05,0,normal
-24.283434655564378,-4.662161504674552,0.01,0,normal
17.707603852443384,8.294657805938575,0.08,0,normal
11.687822088097946,-6.538732473878291,0.06,0,normal
26.664167636840094,0.7218216645671981,0.05,0,normal
-7.493080588352134,10.121264983535108,0.08,0,normal
-5.414310218344021,4.093370996713878,0.07,0,normal
9.807781019893946,-39.27275020704694,-0.03,1,normal
12.11266761149204,-26.12086074965412,0.01,0,normal
-2.624767931710383,-10.663838250716005,0.04,0,normal
-1.4778201593631983,-3.87187949604698,0.06,0,normal
10.1250356559848,25.36955764547692,0.07,0,normal
6.61614760525096,13.07516334885664,0.09,0,normal
16.21224880375007,-5.433304980284017,0.05,0,normal
-26.526174843237182,30.649954256396796,0.04,0,normal
-6.48833854173235,4.381414031144545,0.07,0,normal
23.169872218157305,2.4332139514834856,0.06,0,normal
-10.78274989206758,-1.6818808503847271,0.06,0,normal
3.812077258120798,16.632815198186503,0.08,0,normal
10.43035613240058,3.3869426734412853,0.08,0,normal
0.536557786559852,13.871850369188468,0.08,0,normal
-1.1958435268116565,-7.167396511983782,0.05,0,normal
2.67701085834176,-10.645204188730116,0.04,0,normal
4.195110447914395,-0.8894115601833285,0.08,0,normal
27.51300612922724,22.78615115311169,0.05,0,normal
4.313177747874478,-4.751950094393498,0.06,0,normal
28.352679261642333,-16.281513970391465,0.02,0,normal
30.41433402881796,24.918081103880397,0.05,0,normal
5.155838258840771,20.593812222270984,0.08,0,normal
27.560837694191942,-11.709699966053844,0.02,0,normal
-19.90469941523213,-12.041408340502544,-0.0,1,normal
24.347044927118628,-4.825876236755989,0.04,0,normal
-0.6356528677621769,-12.834668740928066,0.04,0,normal
0.7091509108388805,-20.817316963226823,0.03,0,normal
3.9424713821924326,26.88110204275604,0.07,0,normal
15.950481281572308,9.24080511109993,0.08,0,normal
-24.523643839770667,33.196020208332854,0.04,0,normal
-50.30527422782431,30.83245491843314,0.0,0,normal
-8.445597203677686,-0.8185279437347486,0.07,0,normal
19.288403556859013,2.4810003766427906,0.07,0,normal
-12.686465304537135,15.169034226782646,0.07,0,normal
-18.78502962496184,-4.169703254675116,0.02,0,normal
3.55858163914194,3.1974524333169105,0.08,0,normal
-27.9838828935662,-9.162724000709728,-0.01,1,normal
9.750552757253798,-22.67421224036882,0.03,0,normal
-24.77353370241708,-31.441881939896845,-0.05,1,normal
21.89760872511441,45.37537207186087,0.06,0,normal
-29.322314217530906,32.2819641182715,0.04,0,normal
-4.76796023523179,16.53656503813095,0.08,0,normal
-15.640611119302603,-12.833052312775251,0.01,0,normal
-22.88603659062357,16.78980197656669,0.05,0,normal
16.019100006524805,20.59103664727865,0.07,0,normal
-24.92531781791722,29.08148223554107,0.04,0,normal
43.30184118180106,-0.1709480717096101,0.01,0,normal
-18.29471772559609,32.20730188743986,0.05,0,normal
1.3171354574142975,20.81836238366601,0.08,0,normal
6.292793420867896,-27.851035513650032,0.01,0,normal
-20.1983479165802,-44.30265015187089,-0.08,1,normal
1.8411014044599625,-5.412975631478183,0.06,0,normal
-2.476791837256961,-3.426305715043888,0.06,0,normal
-3.716646449832048,25.07956446867535,0.07,0,normal
17.762623394655982,-12.76752981973764,0.03,0,normal
19.853630994722,5.294965100964248,0.07,0,normal
15.782861283960523,-4.386944190950442,0.05,0,normal
-1.6347352290222052,-2.087301424096189,0.07,0,normal
-27.99033230509176,26.5223192666282,0.04,0,normal
-0.3701717348771254,27.57610664969995,0.08,0,normal
-8.064120358980034,19.99543069460345,0.08,0,normal
-17.900202894451787,4.696160989769205,0.05,0,normal
-2.324859334114156,-0.4547269978301507,0.07,0,normal
32.18803748542676,8.725790629157967,0.05,0,normal
8.327029965576564,-45.0042900342115,-0.06,1,normal
-6.041375849615864,-20.285913948670206,0.03,0,normal
3.376956287028253,-2.3588158215124246,0.07,0,normal
-27.99373795915528,12.260312675886784,0.04,0,normal
0.9274393376697284,5.557696095179336,0.08,0,normal
-14.308414707565229,-20.728342026547388,0.01,0,normal
-22.285486657589068,33.17288655332713,0.05,0,normal
-13.32022547724611,-8.032048553645728,0.03,0,normal
-7.15106767438563,4.100444998705931,0.07,0,normal
-2.6843563163641644,-8.5156405100832,0.05,0,normal
-14.212204805488064,-4.4952817416896425,0.03,0,normal
16.843159894637342,-34.65942576957471,-0.03,1,normal
21.708202692766683,-17.25363615552175,0.02,0,normal
-20.132835951154263,2.8677729613807834,0.03,0,normal
8.5989772425928,2.50223782491792,0.08,0,normal
-11.208973669883012,-23.67677967452173,0.01,0,normal
12.64523200575795,31.41253895037215,0.08,0,normal
-25.456260641980183,11.7440717769155,0.04,0,normal
-63.75056328717469,10.607577853394725,-0.04,1,normal
-8.373016115458853,-2.8592028327555106,0.06,0,normal
-25.273207696429782,-6.799503532024017,0.0,0,normal
-4.970631364384063,-7.634334559836976,0.04,0,normal
-6.340201185090454,16.50981813870464,0.08,0,normal
50.86908828024207,-3.277654455320742,-0.01,1,normal
6.792888049362422,0.9664539451846345,0.08,0,normal
0.0836696264379433,-11.656968735319948,0.04,0,normal
-36.50873688136695,5.40299771617783,0.01,0,normal
-13.80817146905556,5.548848241115355,0.06,0,normal
-23.093703888421143,5.501926524424734,0.04,0,normal
12.004803831011996,-18.486063173501652,0.03,0,normal
25.886596881068137,-24.185862679814328,0.01,0,normal
-23.018827666028127,-2.387106804239524,0.02,0,normal
